note_id,xsec_token,type,title,content,like_count,collect_count,share_count,comment_count,publish_time
6810d7a60000000023013c45,AB0okKeHx62P5awOKhr_DuPRL-BNU4bjU0OVk6m_2nwFY=,normal,毕业倒计时 DAY53 | 出线需要一点miracle,今天是2025年4月29日 是一字班入学的第1335天 他们想在毕业倒计时53天 记录在方寸球桌上的无限人生 	 落地的球滚进暮霭 桌边的风吹向未来 时间在角落徘徊 再盛大的故事比不过常伴不怠 记住球拍 记住观赛 记住开怀 忘掉那年决赛 也记住那年决赛 	 乒乓球没有应该 那些年球馆里不只热爱 ﻿#清华大学[话题]#﻿ ﻿#爱上清华[话题]#﻿ ﻿#清华邂逅日记[话题]#﻿ ﻿#毕业倒计时[话题]#﻿ ﻿@校园薯﻿ ﻿@薯队长﻿,42,5,5,3,2025-04-29 21:44:06
680f1c8900000000230034fe,ABjmiF6D-KhmcQ9idy4ee6ZBMKtIBWmJYE9z6wOlw6jGk=,video,为清华庆生，是怎样的一种体验？,打包投送精彩瞬间！ 清华大学建校114周年活动集锦来袭！ 综合类、秩年类、学术类、展览类、艺术类、体育类、开放类…… 各类活动精彩纷呈，每一帧都是激情与热爱，快来一起感受热烈的氛围吧！ ﻿#清华大学[话题]#﻿  ﻿#爱上清华[话题]#﻿  ﻿#清华邂逅日记[话题]#﻿  ﻿#清华大学建校114周年[话题]#﻿ ﻿@校园薯﻿ ﻿@薯队长﻿ ﻿@视频薯﻿,248,19,11,15,2025-04-29 10:01:42
680f1ea8000000002300e1db,ABjmiF6D-KhmcQ9idy4ee6ZNBRoUX2ZRQCHYIuQ9zJEL4=,video,清华大学建校114周年学术类活动花絮,创新论坛、科技竞赛、学术沙龙轮番上阵。校友回校，直接开启“学术特种兵”模式！主打一个科研永不停！ ﻿#清华大学[话题]#﻿  ﻿#爱上清华[话题]#﻿  ﻿#清华邂逅日记[话题]#﻿  ﻿#清华大学建校114周年[话题]#﻿  ﻿#学术会议[话题]#﻿ ﻿@校园薯﻿ ﻿@薯队长﻿ ﻿@视频薯﻿,87,9,5,8,2025-04-29 09:01:04
680f8aee000000002300eeec,ABjmiF6D-KhmcQ9idy4ee6ZBEnvqDxS0pH7ui7650kod0=,normal,一言为定，五连冠的梦想成真,今天是2025年4月28日 是一字班入学的第1334天 一举夺冠的ta们 想在毕业倒计时54天 记录奔跑与拼搏，汗水与荣耀 	 一言为定 一往无前 “一键五连”是屹立不倒的FLAG 致敬所有在赛场内外拼搏的你们 每次紧张的讨论 每场精彩的比拼 每次热血的春训 每个积淀汗水的积分 热血的足迹遍布校园 深刻的回忆填满时光 这趟青春的旅程 愿它永不完结 马约翰杯的纪念册里 有关自动化的故事 将会永远闪光 ﻿#清华大学[话题]#﻿ ﻿#爱上清华[话题]#﻿ ﻿#清华邂逅日记[话题]#﻿ ﻿#毕业倒计时[话题]#﻿ ﻿@校园薯﻿ ﻿@薯队长﻿,69,6,5,16,2025-04-28 22:04:30
680f2331000000002202d88d,ABjmiF6D-KhmcQ9idy4ee6ZBrcfPnlNIicrDmH4OCDWvU=,video,毕业50年，重聚清华园,结尾有彩蛋！！！毕业50年，重聚清华园，一起聆听校友们跨越半个世纪的同窗情、清华情～ ﻿#清华大学[话题]#﻿ ﻿#爱上清华[话题]#﻿ ﻿#清华邂逅日记[话题]#﻿ ﻿#清华大学建校114周年[话题]#﻿﻿ ﻿﻿@校园薯﻿ ﻿@薯队长﻿ ﻿@视频薯﻿﻿,186,16,6,12,2025-04-28 21:01:23
680f20ef000000002202cc24,ABjmiF6D-KhmcQ9idy4ee6ZL4n2sHfiWPTOonfJPn5d6c=,video,清华大学第68届“马约翰杯”运动会花絮,热血沸腾！清华大学“马约翰杯”运动会精彩速递！同学们上演速度与激情，在不惧挑战、奋力拼搏中，诠释清华人的体育精神！ ﻿#清华大学[话题]#﻿ ﻿#爱上清华[话题]#﻿ ﻿#清华邂逅日记[话题]#﻿ ﻿#清华大学建校114周年[话题]#﻿ ﻿#无体育不清华[话题]#﻿﻿ ﻿﻿@校园薯﻿ ﻿@薯队长﻿ ﻿@视频薯﻿ ﻿@运动薯﻿﻿,193,11,4,21,2025-04-28 19:52:51
680ed5c3000000002100bac5,ABVwx0C7Mb_Ggn51iPpR956FsiDzdUttG0y93DZgQfaK8=,video,沉浸式体验清华“挑战杯”学生科技作品展,别眨眼！带你沉浸式体验“挑战杯”学生课外科技作品展现场！穿梭未来感十足的展区，感受清华学子的创新活力~ ﻿#清华大学[话题]#﻿ ﻿#爱上清华[话题]#﻿ ﻿#清华邂逅日记[话题]#﻿ ﻿#清华大学建校114周年[话题]#﻿﻿ ﻿﻿@校园薯﻿ ﻿@科技薯﻿ ﻿@薯队长﻿﻿,163,20,9,10,2025-04-28 11:33:02
680ee7280000000023014389,ABVwx0C7Mb_Ggn51iPpR956BEz9vQeoz4OITf6Zwv48nY=,video,假如和20岁的自己相遇，你会说些什么？,62年前，周志宏入学清华水利系 在工字厅前的草地上拍了一张照片 彼时鲜花盛开 照片中的周同学倚坐在工字厅长廊 手握书本，专心致志地看书...... 62年后，周志宏从外地返校参加校庆 工字厅里，树木繁茂成荫 他坐在62年前的位置，复刻当年的照片场景 照片里的小伙子已满头花发 此时此刻 心里最想说出的还是那句 感谢学校对我的培养！ ﻿#清华大学[话题]#﻿ ﻿#爱上清华[话题]#﻿ ﻿#清华邂逅日记[话题]#﻿ ﻿#我和清华的第X年[话题]#﻿ ﻿#清春结算画面[话题]#﻿ ﻿@校园薯﻿ ﻿@薯队长﻿﻿ （摄影：杨丽英；视频：陈嘉玥）,146,12,5,3,2025-04-28 10:41:08
680df92a0000000023001abb,AB8H1KRxpIIylZjbnCrjKrzURXrEh_FaE0HLGbPfz-LaY=,video,校友问答接龙：你当初的梦想实现了吗？,问答接龙挑战！清华校友接招了~ 有你共鸣的答案吗？ ﻿#清华大学[话题]#﻿    ﻿#爱上清华[话题]#﻿    ﻿#清华邂逅日记[话题]#﻿    ﻿#清华大学建校114周年[话题]#﻿ ﻿@校园薯﻿ ﻿@视频薯﻿ ﻿@薯队长﻿,563,58,64,19,2025-04-27 19:18:47
680dfd0d0000000023018bf4,AB8H1KRxpIIylZjbnCrjKrza5mQb2V4v92LXjshE_m5P4=,normal,把2.8万个名字刻进系徽！清华人的浪漫谁懂,清华电子系2001级校友毕业20周年特别献礼： 8英寸晶圆片上 电子系系徽由建系以来 2.8万余个师生、校友姓名精心构筑 每个像素点都镌刻着一个名字 扫码即可解锁专属“姓名坐标” 这份科技感满分的清华浪漫 见证着电子系人同心奋斗的光辉历程 ﻿#清华大学[话题]#﻿       ﻿#爱上清华[话题]#﻿       ﻿#清华邂逅日记[话题]#﻿       ﻿#清华大学建校114周年[话题]#﻿﻿ ﻿﻿@校园薯﻿ ﻿@薯队长﻿ ﻿@科技薯﻿﻿,472,57,123,55,2025-04-27 19:18:26
680dec64000000001c011164,AB8H1KRxpIIylZjbnCrjKrzTw9VmAGwEQNlw5WxTz_BYM=,normal,爷爷奶奶说：只要能走得动，校庆就会回来🥹,游子回家时，长作少年游 在这一刻具像化了🥹🥹🥹 是的，校庆是清华人共同的节日！ 清华永远是校友们温暖的家！ 	 #清华大学[话题]# #清华邂逅日记[话题]# #爱上清华[话题]# #清华大学建校114周年[话题]# #我与清华的第X年[话题]# #清春结算画面[话题]# @校园薯 @薯队长 	 （摄影：苏小涵 廖妍雯 李思延 张海亮 ）,542,33,32,20,2025-04-27 16:59:49
680c2abc000000001c009afa,AB9lxGr8wFM_03pkZ38VySgkfrckUH9-y1KqyVt0_B7EU=,normal,哎呀！我在清华得了MVP！,"[庆祝R]号外号外！清华，马上就要迎来她的114岁生日啦！ 是时候来一场大型 ﻿#清春结算画面[话题]#﻿ 回顾趴了！ 还记得刚踏入园子时的自己吗？是踌躇满志的“天选之子”，还是被学霸光环闪到有点懵的“萌新小白”？ 这些年在清华，你的“角色”经历了哪些意想不到的升级？ 在清华，除了是图书馆的“常驻NPC”，你是不是还解锁了“深夜撸猫大师”、“紫操歌王”、“校园梗王”等等有趣好玩的隐藏身份？快来自曝！ 在清华，是哪次小组pre让你找到了“神仙队友”顺便找到了对象？是哪位老师的“灵魂拷问”让你突然想转系/读博/创业？还是某次熬夜赶DDL后的顿悟，让你的人生轨迹悄悄转了个弯？分享你“剧情反转”的那个瞬间！ 在清华，有没有那么一件事，至今想起来还会让你拍大腿？是没能坚持学下去的二外？没听成的那场大佬讲座？还是毕业合影时没能站到“那个TA”旁边？ 如果现在能给刚入学的、或者某个特定时刻的自己打个call，你会说点啥？是“快去学游泳，体测要考！”是“勇敢告白！”还是“答应我，好好护发！” [黄金薯R]【活动参与方式】来咯，敲黑板！ 发布你的小红书笔记，带上话题 ﻿#清春结算画面[话题]#﻿ @清华大学 ﻿@校园薯﻿ （记得艾特我们俩！不然小清怎么给你发奖励？！） [看R]【你的参与，我们看见！】 [拥抱R]小清翻牌互动：够精彩、够走心、够有趣？小清我亲自下场跟你互动唠嗑，还会给你的笔记流量扶持，让你的故事被更多人看到！ [开箱R]清华限定礼盒：我们会随机抽取优质笔记，送出充满惊喜的【清华114周年限定周边礼盒】！把独一份的清华记忆打包带走！ 快来晒出你的 #“清""春结算画面# 吧！小清我已经搬好小板凳，在线等！ 别犹豫，就现在！让你的清华故事，在这个春天，闪闪发光！ ﻿#清华大学[话题]#﻿ ﻿#爱上清华[话题]#﻿ ﻿#清华邂逅日记[话题]#﻿ ﻿#清春结算画面[话题]#﻿ ﻿@校园薯﻿ ﻿@薯队长﻿﻿ （策划：周禹峥 牟蕙；文案：周禹峥；海报：张一宁）",49,3,6,5,2025-04-27 16:11:34
680da6ef000000001d00b328,AB8H1KRxpIIylZjbnCrjKrza3Y6Hj54scU9V3eW0sIzeY=,normal,以舞为诗，献给114岁的清华园！,春日的暖阳下 舞蹈队成员以轻盈的舞步 为清华园献上最诚挚的祝福 轻纱曼舞中 感受传承上百年的精神脉搏 共绘清华园的灿烂明天 （摄影/李智 文彦龙 钟禄亮） ﻿#清华大学[话题]#﻿   ﻿#爱上清华[话题]#﻿   ﻿#清华邂逅日记[话题]#﻿   ﻿#清华大学建校114周年[话题]#﻿ ﻿@摄影薯﻿ ﻿@艺术薯﻿ @薯队长 @校园薯﻿,715,55,30,23,2025-04-27 13:36:24
680da26e000000001d01f1e6,AB8H1KRxpIIylZjbnCrjKrzXFqggW-fpd1bG1O6g15kGU=,video,六点起床，就是为了这一幕！,致敬祖国，祝福母校！建校114周年之际，清华大学举行升旗仪式，师生校友齐聚主楼前广场，共同见证五星红旗冉冉升起，祝愿母校弦歌不辍、续写华章！ ﻿#清华大学[话题]#﻿  ﻿#爱上清华[话题]#﻿  ﻿#清华邂逅日记[话题]#﻿  ﻿#升旗[话题]#﻿  ﻿#清华大学建校114周年[话题]#﻿ ﻿@校园薯﻿ ﻿@薯队长﻿ ﻿@视频薯﻿,388,26,14,29,2025-04-27 13:29:04
680d7c7d000000000b01fe62,AB8H1KRxpIIylZjbnCrjKrzVQ5uUy-qPBuKN2CF43HqMk=,normal,清华学生国旗仪仗队的晨光之约,六点的闹钟值得！❤️ 早晨6:45 学生国旗仪仗队踏着晨露而来 正步声在主楼前铿锵回荡 当五星红旗迎着朝阳冉冉升起 站在人群中 总会不自觉地热泪盈眶 这大概就是清华人的浪漫吧！ （摄影/钟豪 霍元东） #清华大学 #爱上清华 #清华邂逅日记 #清华大学建校114周年 #升旗仪式 ﻿@校园薯﻿ ﻿@薯队长﻿ ﻿@摄影薯﻿,117,17,9,6,2025-04-27 08:38:21
680c9866000000000f03b365,AB9lxGr8wFM_03pkZ38VySgs9QCWxCsGqn-xx_spn3xlE=,normal,在线等，没人祝我生日快乐怎么办？,Helloooooo！各位同学、未来的学弟学妹、还有心系清华的宝子们！📢 报告一个“紧急”情况：你关注的这位小可爱（小清本清😏）114岁啦！🎉🎉 按理说，过生日是不是应该有排面？是不是应该祝福刷屏？🥺 结果我刷了半天……无人在意（开玩笑啦！😜） 不过说真的，谁不想在生日这天被喜欢的人（没错，说的就是你们！👉）宠一下呢！ 所以，考验我们友谊的时刻到了！😎 评论区集合，让我看到你们的祝福好吗？！👇 “清华114岁生日快乐！”刷起来！🎂 ﻿#清华大学[话题]#﻿ ﻿#爱上清华[话题]#﻿ ﻿#清华邂逅日记[话题]#﻿ ﻿#清华大学建校114周年[话题]#﻿ #我与清华的第X年[话题]# #清春结算画面[话题]# ﻿@薯队长﻿ ﻿@校园薯﻿,6715,246,591,4038,2025-04-27 00:00:28
680c92da000000000f039e99,AB9lxGr8wFM_03pkZ38VySgg-O1T5dJ73edSueNaD4VfQ=,normal,清华，我回来了！我们回来了！,“看，这是我当时最爱去的食堂” “这是我当时最常去的图书馆”…… 他们与家人、与孩子，回想诉说曾经的一砖一瓦、一朝一夕，在园子中一起走进最珍贵的回忆里。 ﻿#清华大学建校114周年[话题]#﻿ ﻿#清华大学[话题]#﻿ ﻿#爱上清华[话题]#﻿ ﻿#清华邂逅日记[话题]#﻿ ﻿#归来[话题]#﻿﻿ ﻿﻿@校园薯﻿ ﻿@薯队长﻿﻿ （摄 / 霍元东 李思延 胡亮 廖妍雯 康昱晨 费汉露）,1081,52,51,42,2025-04-26 17:20:10
680c8dcc000000000b01f963,AB9lxGr8wFM_03pkZ38VySgvdD47zPHX3rOca5AkHxcXg=,normal,是谁夜晚在园子里悄悄搞大事？！,清华园里春意浓，喜迎校庆氛正酣✨ 是谁夜晚在园子里悄悄搞大事？！ 校研究生会“紫马甲”志愿者闪现校园⚡️ 携带校研究生会设计定制的2000余面校庆专属旗帜迅速出动 叮！你的专属校园小紫车已安装上同款紫旗，共迎校庆！ 清小研：要的就是这种突然“变装”的惊喜感～ 四月春日🌲 2000余辆清华限定紫共享单车与你共度校庆 让我们骑上小紫车🚴‍♀️ 在骑行中欣赏校园春景 共同感受历久弥新的清华力量吧！ 出品｜清华大学研究生会 摄影｜胡亮 ﻿@清华小研说﻿ ﻿@薯队长﻿ ﻿@校园薯﻿ ﻿#清华大学研究生会[话题]#﻿  ﻿#清华紫色共享单车[话题]#﻿  ﻿#清华大学[话题]#﻿  ﻿#清华大学建校114周年[话题]#﻿,225,19,18,13,2025-04-26 16:19:50
680c3c09000000000900c16a,AB9lxGr8wFM_03pkZ38VySgl9mWu6KQ9wdPN1DHDrnlBA=,normal,pyq被问了1w遍的科技现场，在清华！,第43届挑战杯学生课外学术科技作品展现场 青春与科技碰撞出无限可能 展览汇聚了年轻的大脑、大胆的想象和硬核的实践 快来看看清华学子如何以创新科技作品 献礼百年学术薪火 用科技续写清华故事[爆炸R][派对R] ﻿#清华大学建校114周年[话题]#﻿  ﻿#清华大学[话题]#﻿  ﻿#清华邂逅日记[话题]#﻿  ﻿#爱上清华[话题]#﻿  ﻿#科技创新[话题]#﻿  ﻿#挑战杯[话题]#﻿ ﻿@校园薯﻿ ﻿@知识薯﻿ ﻿@薯队长﻿,21,7,6,1,2025-04-26 15:50:47
680c2762000000000f03123e,AB9lxGr8wFM_03pkZ38VySgohMuGYjjrUI7eFIUIMw3Xk=,normal,叮咚！你有一份来自清华的时光邀请函,清华即将迎来[一R][一R][四R]岁生日啦！ 114年，时光如流，这里沉淀了太多人的青春、汗水、欢笑与梦想。 在这个特别的日子里，小清真的超级好奇： [电影R]你，和清华的故事，进行到第几年了呢？ 或许你—— 是从五湖四海奔赴而来的追梦人，刚刚踏入园子的校门？ 是在实验室/图书馆/教室里埋首苦读/挥洒热情的学子，正经历着与清华的第N个春秋？ 是已毕业远航，在各行各业发光发热的校友，时常忆起园子里的时光？ 是像宿管阿姨/食堂师傅/保安大哥一样，默默守护着园子，见证一届又一届学子成长的守望者？ 是离开校园多年，但心底总有一个角落，留给那片叫做“清华”的园子？ 又或许，你的人生轨迹里，和“清华”有过短暂又美好的交集，和“清华人”有过深刻而温暖的相遇？ [看R] ﻿#我与清华的第X年[话题]#﻿ 这个“X”对你来说意味着什么？ 是初入校园的好奇与懵懂？是学业压力下的坚持与突破？是社团活动里的热血与友谊？是毕业离校时的不舍与憧憬？是离开后回望母校的温暖与牵挂？还是邂逅“清华人”的惊喜、偶遇“清华事”的回忆？ [派对R]【参与方式】超简单！ 打开小红书，发布你的图文或视频笔记 在正文中 @清华大学 ﻿@校园薯﻿ 带上话题 ﻿#我与清华的第X年[话题]#﻿ 大声说出你的故事吧！ [派对R]【活动福利】 [自拍R]小清翻牌机会：优质内容将由小清亲自来你的笔记下互动打call，并给你带来意想不到的流量支持哦！让更多人看到你的清华印记！ [开箱R]惊喜限定礼盒：我们会用心挑选优质笔记，送出充满心意的【小清限定礼盒】，把小清的祝福带回家！ 时光荏苒，情谊不变。每一份关于清华的记忆，都是这114年历史长卷中独一无二的笔触。 小清已经搬好小板凳，竖起耳朵，准备好聆听你的心声啦！ 期待在这个特别的时刻，与你一同重温那些闪闪发光的清华时光！ 快来分享吧！你的故事，我们想听！ ﻿#清华大学[话题]#﻿ ﻿#爱上清华[话题]#﻿ ﻿#清华邂逅日记[话题]#﻿ ﻿#我的生日party[话题]#﻿ ﻿#我与清华的第X年[话题]#﻿ ﻿@校园薯﻿ ﻿@薯队长﻿﻿ （策划：牟蕙 周禹峥；文案：周禹峥；海报：张一宁）,64,9,10,19,2025-04-26 13:05:46
680c34c8000000001e002022,AB9lxGr8wFM_03pkZ38VySgip5cbjhrQrHmYJPkiyEduw=,normal,清华人114圈接力跑献礼清华大学建校114周年,今天，西大操场化身时光跑道！ 清华人用114圈接力奔跑，致敬母校114载风雨征程。 每一圈都是对历史的回响， 每一步都是向未来的奔赴。 看那飘扬的旗帜、此起彼伏的加油声， 这是独属于清华的浪漫仪式感！ （摄/张文宇） ﻿#清华大学[话题]#﻿ ﻿#爱上清华[话题]#﻿ ﻿#清华邂逅日记[话题]#﻿ ﻿#无体育不清华[话题]#﻿ ﻿#清华大学建校114周年[话题]#﻿﻿ ﻿﻿@校园薯﻿ ﻿@薯队长﻿ ﻿@运动薯﻿﻿,78,5,11,8,2025-04-26 09:37:46
680b01fb000000001202c88b,ABLL51yqrF5PY9DOP7JJ6t3pIRMBq3fG5Fihy06oj5qIw=,normal,blingbling！东操亮起来啦！,当明晚的夜幕降临 经过一周的调试 东操及周围运动场的灯光 将正式点亮 运动场上的奔跑身影 将谱写着东操的光影新章 ﻿#清华大学[话题]#﻿ ﻿#我的运动日常[话题]#﻿ ﻿#爱上清华[话题]#﻿ ﻿#清华[话题]#﻿ ﻿@校园薯﻿ ﻿@薯队长﻿ ﻿@运动薯﻿﻿,64,2,2,6,2025-04-26 09:01:27
680b4413000000000b01401b,ABLL51yqrF5PY9DOP7JJ6t3tc_Bzm-7SOhCONFzL6bJLE=,video,起猛了！清华机器人Booster T1炸场热舞！,硬核整活！清华机器人Booster T1跳舞炸场！清华团队二十年技术沉淀，机器人行走如风，踢球健步如飞，为校友回家惊艳打call！ ﻿#清华大学[话题]#﻿ ﻿#爱上清华[话题]#﻿ ﻿#清华邂逅日记[话题]#﻿ ﻿#清华大学建校114周年[话题]#﻿ ﻿@薯队长﻿ ﻿@校园薯﻿﻿,663,100,292,48,2025-04-25 19:26:23
