note_id,xsec_token,type,title,content,like_count,collect_count,share_count,comment_count,publish_time,category
680f1f15000000002202c217,ABjmiF6D-KhmcQ9idy4ee6ZI288Ekhuo1fvx0rHIJ7Bl8=,normal,南大春日活动，把六艺玩出花啦🌸,谁还没看南大这场春日活动！ 九乡河生态公园🌿 8国20+同学组队嗨翻全场💥 超酷队名口号 创意拉满✨ 	 📜外国同学读《论语》 超努力 🎵听音辨乐器 化身古乐侦探 🏹射箭投壶 英姿飒爽 🚗团队操控小车 默契十足 🔍猜古文字 解锁汉字密码 🧠经典数学题 烧脑又有趣 	 最后游戏环节👫 并肩作战 欢乐拉满🎉 中外文化交流超有爱💓 	 在这宝贵的体验中 感受中华传统文化魅力🤩 在游戏协作中增进情谊👭👬 让文化交流之花在春日绽放 🌹 	 来源：南大研会 编辑：钱蔚然 ﻿#南京大学[话题]#﻿ ﻿#小红书高校young计划[话题]#﻿ ﻿#南大图鉴[话题]#﻿ ﻿#留学生[话题]#﻿ ﻿#中外交流[话题]#﻿ ﻿#文化交流[话题]#﻿ ﻿#六艺[话题]#﻿ ﻿#春日活动企划[话题]#﻿ ﻿#南大春日[话题]#﻿ ﻿#校园生活[话题]#﻿ ﻿@校园薯﻿ ﻿@薯队长﻿,28,1,0,1,2025-04-28 14:24:21,学生生活类
680f1c9e000000002002adf6,ABjmiF6D-KhmcQ9idy4ee6ZJORGLvBP0-5ULa3lzKCN-c=,video,救人英雄➡️运动大使！南大博士健身秘籍,3月28日，他见义勇为救下昏倒同学；今天，他带着更深沉的使命—— 与其被动急救，不如主动强身； 响应健康中国，校园运动先行！ 	 南大博士生刘其鑫 ✨ 作为校园体育运动形象大使，向同学们分享高效运动方法： ✅法特莱克跑步法，运动小白入门必备 ✅方肇周、篮球场、游泳馆……南大适合锻炼的地点大公开！ ✅无氧➕有氧组合拳，响应国家减脂号召 	 青年强则国强，健全人格，首在体育！💪 南大同学速速码住，快快动起来吧～ 	 来源：南京大学学工部、团委、体育部 编辑：姜雨欣 ﻿#南京大学[话题]#﻿ ﻿#小红书高校young计划[话题]#﻿ ﻿#南大图鉴[话题]#﻿ ﻿#校园体育[话题]#﻿ ﻿#见义勇为[话题]#﻿ ﻿#法特莱克跑步法[话题]#﻿ ﻿#我的运动日常[话题]#﻿ ﻿@校园薯﻿ ﻿@薯队长﻿,38,2,7,0,2025-04-28 14:13:50,运动健康类
680db807000000001c03041b,AB8H1KRxpIIylZjbnCrjKrzcp71snExZEMdmTa2YCHYPw=,video,南大体育月燃动来袭！🎬💨,青春就要动起来！💥 南大体育月高能混剪上线～ 🏃♀️操场跳操元气满格 🛼广场轮滑追风少年 💃舞室编排超A齐舞 🥊拳击擂台挑战极限 🎯射箭场静心凝神 汗水与欢笑交织的NJU运动图鉴 解锁N种校园活力姿势！ 快来pick你的运动高光时刻✨ 评论区晒出你的运动打卡👇 策划：严思璇 统筹：丁奕丹、徐睿、吴雨航 拍摄：杨景茜、胡若凡、徐子晔、孙訢源等 剪辑：郑思言 来源：新闻中心 编辑：祁璟玥 ﻿#南京大学[话题]#﻿ ﻿#体育月[话题]#﻿ ﻿#校园生活[话题]#﻿ ﻿#青春正当燃[话题]#﻿ ﻿@薯队长﻿ ﻿@校园薯﻿﻿,53,2,2,3,2025-04-27 20:02:16,运动健康类
680db887000000001c02d1b3,AB8H1KRxpIIylZjbnCrjKrzV-xGFZUBo4lXXS7w9X5R98=,normal,就在天文台！天文之夜V即将重磅开启🤩,在浩瀚无垠的宇宙中，恒星在星系熔炉中淬炼新生，而神秘的黑洞则是其中掌管生死的霸主？🧐 各位热爱探索未知、向往星际奥秘的朋友们，南京大学天文与空间科学学院精心筹备的“星系熔炉，黑洞霸主”天文之夜V——江苏省第56个世界地球日主题系列天文科普活动，将在2025年4月29日晚于左涤江天文台举行，邀您共度一场精彩纷呈的天文奇妙夜！🪐 	 ✨活动时间 2025年4月29日18：00-21：00 	 ✨活动地点 南京大学左涤江天文台 	 ✨活动内容 1.科普讲座 2.天文互动实验与游戏 （三角测距、引力场实验、寻找黑洞……） 3.天文台活动 （球幕电影、天文知识介绍、望远镜现场观测） 	 ✨参与方式 报名详情请见南京大学天文与空间科学学院相关推文 	 来源：南京大学天文与空间科学学院 编辑：党嘉禾 	 ﻿#南京大学[话题]#﻿ ﻿#南大图鉴[话题]#﻿ ﻿#小红书高校young计划[话题]#﻿ ﻿#世界地球日[话题]#﻿ ﻿#宇宙探索日记[话题]#﻿ ﻿#天文[话题]#﻿ ﻿#观星[话题]#﻿ ﻿#宇宙的浪漫[话题]#﻿ ﻿#探索宇宙的奥秘[话题]#﻿ ﻿#天文爱好者[话题]#﻿ ﻿@校园薯﻿ ﻿@薯队长﻿,55,9,15,3,2025-04-27 14:01:03,学生生活类
680cecba000000001202f3a0,AB9lxGr8wFM_03pkZ38VySgviKeUzEXlQDVRrHy-eAkaQ=,video,飞越南大仙林，感受百廿人文与科学共舞!,视频来源:江苏教育频道 编辑：殷鸣 ﻿#南京大学[话题]#﻿ ﻿#仙林校区[话题]#﻿ ﻿#航拍[话题]#﻿ ﻿@薯队长﻿ ﻿@校园薯﻿,186,30,19,6,2025-04-26 22:24:58,美景照片类
680cb34f000000001c01c6b3,AB9lxGr8wFM_03pkZ38VySgqQmrGXFfQ60RaOrw9GRbLc=,normal,📸毕业照征集｜在南大留下你的青春瞬间！,💜 亲爱的南大毕业生们： 	 时光会走远，影像能长存 不论是本科、硕士抑或博士🎓 无论是北大楼前的毕业剪影 还是花海中定格的灿烂笑脸💐 只要这些照片🎞️ 承载着你的南大记忆 我们都想珍藏❗️ 	 🌟投稿方式：评论区留言/后台投稿 ⏰截止时间：2025年4月29日（周二）12:00前 🎥用图说明：入选照片将用于南大新闻中心团队制作视频 	 就让这些美好瞬间，成为永恒的青春纪念！📸 	 编辑：牛一诺 摄影：赵诚颖 图片制作：何一鸣 ﻿#南京大学[话题]#﻿ ﻿#毕业季[话题]#﻿ ﻿#照片征集[话题]#﻿ ﻿#小红书高校young计划[话题]#﻿ ﻿@校园薯﻿ ﻿@薯队长﻿,45,7,19,29,2025-04-26 18:19:59,美景照片类
680c630a000000001c02fbff,AB9lxGr8wFM_03pkZ38VySgpnK0hGGDx3Euee5nPV3ZPg=,video,《中国昆曲研究》南大创刊🎉白先勇亲临现,水袖一扬🌸粉墨登场 你是否还对青春版《牡丹亭》念念不忘？ 你是否曾被昆曲之美深深震撼？ 重磅官宣再度来袭‼️ 🎉4月25日 南大文学院再度携手白先勇先生 《中国昆曲研究》集刊正式创刊！🤩 	 💡一本刊背后的三大使命 ▪️赓续南大百年昆曲学术基因 ▪️打造顶尖学科研究平台 ▪️青春力量激活非遗传承 	 📌昆迷必Mark！ 持续关注@南京大学 小红书 下次开放日抢票定好⏰拼手速！ #南京大学[话题]# #南大文学院[话题]# #昆曲[话题]# #牡丹亭[话题]# #白先勇[话题]# #小红书高校young计划[话题]# 	 @校园薯 @薯队长 编辑：姜雨欣 来源：新闻中心,93,11,3,8,2025-04-26 12:37:30,艺术文化类
680c4588000000001c02f4fa,AB9lxGr8wFM_03pkZ38VySgnBwvn0eHDDUCtK_G8SbO6U=,video,南大学子领衔出演校园青春版《牡丹亭》,校园青春版《牡丹亭》即将上演，杜丽娘扮演者为南大学子 #昆曲[话题]# #南京大学[话题]##校园青春版牡丹亭[话题]# #小红书高校young计划[话题]# 来源：@现代快报,88,7,10,3,2025-04-26 10:31:36,艺术文化类
680bb15a000000001202fb47,ABLL51yqrF5PY9DOP7JJ6t3nBPBAVMTnNZbaxFnaetvP4=,video,✨白先勇先生又双叒来南大啦！,📖4月25日，《中国昆曲研究》创刊座谈会在宁举办，著名作家白先勇与南大文学院吴新雷教授正式受聘担任顾问！南大党委副书记陈云松为两位顾问颁发聘书。 🌸据悉，几位南大学子将参与《牡丹亭》校园青春版首演，白先勇先生前来助阵，传统文化与青春力量碰撞，这场文化盛宴你绝对不能错过～ ﻿#昆曲[话题]#﻿ ﻿#南京大学[话题]#﻿ ﻿#《牡丹亭》[话题]#﻿ ﻿#青春版《牡丹亭》[话题]#﻿ ﻿#小红书高校young计划[话题]#﻿ ﻿@校园薯﻿ ﻿@薯队长﻿ 	 来源：扬子晚报 编辑：牛一诺,58,2,3,4,2025-04-25 23:59:22,艺术文化类
680b289f000000001202e6fc,ABLL51yqrF5PY9DOP7JJ6t3u722K4Wm26j20B0v6vEg24=,video,南大同学，“你来点菜我来做”！,[萌萌哒R]南大同学， [仙女R]你点的西湖醋鱼、油焖笋等做好啦! [赞R]食堂最新推出免费试吃活动！ [偷笑R]看看有你想吃的菜吗！ 	 来源：扬子晚报 编辑：殷鸣 ﻿#南京大学[话题]#﻿ ﻿#小红书高校young计划[话题]#﻿ ﻿#南大图鉴[话题]#﻿ ﻿@校园薯﻿ ﻿@薯队长﻿,159,7,40,8,2025-04-25 17:03:19,学生生活类
680a3782000000001c035e0e,ABWz1QRihKVPOkbp-10gefBfFnU5Y6eGVarVIT4eF-9p4=,normal,🎁开奖啦！@到的同学快来领取你的文创！,南京大学图书馆X南大记忆 「南京大学四小只」文创产品有奖互动🎁 今天开奖啦❗️ 被@到的同学快来领取属于你的奖品吧⬇️ ﻿﻿@二巡老太已躺床﻿ ﻿@小红薯62B09A14﻿ ﻿@香菜大王﻿ ﻿@Sivam赤松子﻿ ﻿@一只南大的好朋猫﻿ ﻿@嗜睡魔法师（许嵩见过三次版）﻿ ﻿@格物顾﻿ ﻿@小柚子树﻿ ﻿@蓝鲸平﻿ ﻿@调节电势台﻿﻿ 奖品：南大记忆“考神附体”文件夹一份 注意查收后台私信！仅限线下领取噢🥰 编辑：陈霖怡 ﻿#南京大学[话题]#﻿ ﻿#南大图鉴[话题]#﻿ ﻿#小红书高校young计划[话题]#﻿ ﻿#有奖[话题]#﻿﻿ ﻿﻿@薯队长﻿ ﻿@校园薯﻿﻿,31,1,1,7,2025-04-25 12:03:29,学生生活类
680a3105000000001c02c99e,ABWz1QRihKVPOkbp-10gefBe0M-J6w5GkCLXsDImaIkzw=,video,铭记！李竹如之女携子孙三代访问南大寻根,[郁金香R]近日 抗日英烈、南京大学法学院 1928 级校友李竹如的女儿李田青，携子孙三代回到南京大学鼓楼校区 寻根溯源，重温李竹如烈士的光辉事迹。 	 [火R]李竹如烈士的精神，正激励着一代代南大人继志承烈、接续奋进 在强国建设、民族复兴的新征程中 赓续精神血脉，笃行时代使命。 视频：南京大学新闻中心 编辑：贾轶心 ﻿@薯队长﻿ ﻿@校园薯﻿    ﻿#南京大学[话题]#﻿    ﻿#抗日英烈[话题]#﻿     ﻿#革命精神[话题]#﻿,57,2,3,1,2025-04-24 20:39:33,学生生活类
680a0342000000001c02bd3c,ABWz1QRihKVPOkbp-10gefBeRbQSRLauNRC1P2xwusC9U=,normal,同学，南大喊你来吃饭，西湖醋鱼免费尝,"今天终于等到啦！仙林校区教工餐厅的""你来点菜我来做""第一期试吃来啦！🍽️ 我已经迫不及待想去打卡了！ 【活动详情】 ⏰ 时间：4月24日（星期四） 17:30现场排队 👥 名额：仅限40人！手慢无！ 📍 地点：仙林校区教工一餐厅 超多惊喜菜品等你来品尝！不是简单的干饭，是一场舌尖上的奇妙冒险～🤤 听说自从留言板活动推出以来，同学们的热情简直让餐厅""招架不住""！大家的美食心愿清单疯狂刷屏，每条留言都写满了对美味的期待！看得我口水直流💦 最爱的是餐厅态度超好，不仅认真收集我们的需求，还承诺每月推出新品试吃！重点是：免！费！试！吃！还请我们提真实反馈，帮助改进菜品种类和口味～ 你们说，这样的餐厅是不是太走心了？一条建议就能让美食更可口，甚至有机会成为未来的""招牌菜""！ 同学们速速集合！今晚，不见不散！ 来源：南大后勤 编辑：何一鸣 	 #南京大学[话题]# #校园美食[话题]# #免费试吃[话题]# #美食测评[话题]#  #大学生活[话题]# #校园活动[话题]# #食堂好物[话题]#",61,3,112,15,2025-04-24 17:24:18,学生生活类
6809d153000000001202d4c4,ABg52pSjrrcSstWWzkzvUXW8J5Gq5aZsRysd58OlhpZ20=,video,救人小伙分享❗️这些急救知识你要知道,南京大学医学院2021级临床医学专业的救人小伙鲁芋甫分享实用的急救知识🧐 让我们一起观看视频，培养急救能力👍 	 视频来源：党委学工部 编辑：陈霖怡 	 ﻿#南京大学[话题]#﻿ ﻿#南大图鉴[话题]#﻿ ﻿#小红书高校young计划[话题]#﻿ ﻿#急救[话题]#﻿ ﻿@薯队长﻿ ﻿@校园薯﻿,25,0,0,1,2025-04-24 13:51:15,学生生活类
6808dc06000000001c016937,ABcxVis48BhABE4NrM1-MIkBHJp7u0RAoBMNmOek4TdTg=,normal,朴拙美丽 石阅千年｜岩画拓片艺术展📣,在亚欧大陆文明交汇之地的伊犁🌵 以其独特的自然风光和深厚的文化底蕴📜 孕育了岩画这份珍贵的历史遗产🖌️ 承载着古人智慧的艺术结晶🗞️ 见证者中华民族共同发展的历史🔍 跨越千年 生生不息🌳 成为新时代铸牢中华民族共同体意识的文化基石🌲 	 2025年4月23日至2025年6月22日🗓️ 新疆伊犁哈萨克自治州岩画拓片艺术展📚 在南京大学仙林校区星云楼1F展厅展出📢 掀开伊犁岩画的面纱 探寻草原边疆的美学✨ 	 编辑：陈雨晗 来源：南京大学博物馆 ﻿#南京大学[话题]#﻿ ﻿#小红书高校young计划[话题]#﻿ ﻿#南大图鉴[话题]#﻿ ﻿@校园薯﻿ ﻿@薯队长﻿,12,3,9,1,2025-04-23 20:24:38,艺术文化类
6808d47e000000001d003a3a,ABcxVis48BhABE4NrM1-MIkNvouemzM_Y7N94sT1zCg1w=,normal,📚✨静谧书海中，绘就南大人的奋进画卷,四月的风踮起脚尖 探看北大楼攀满紫藤的信箱—— 是第30个世界读书日的邀约 “AI赋能阅读”的主题化作扁舟📲 载着我们 驶向跨越时空的浩瀚书海 	 碧色晴空下 读书日的画笔轻蘸素墨 在春日南雍印下“二维码” 	 扫一扫 看到六朝松抖落晨时的清露 听见万卷古书漫溯千年的私语 数据的经脉 融进横竖撇捺间 勾勒出新的文脉图画 当日光逐渐于天幕敛去 暮色中 还有南大学子奋斗的身影 	 倚一盏暖黄的灯 拂去扉页上岁月的微尘 捧一本书 拾一段时代的回声 书页翻动间 每个借阅的指纹 都被刻成数据库里永恒的记忆 光影在书页间缱绻 墨香正缓缓晕染 AI的笔触不断游走 为每本古籍拓上南大印记🎨 	 时光深处 是鼓楼泛黄的古籍善本 是仙林珍藏的稿笺🖊️ 是浦口霞色中未尽的诗韵 也是南苏接续的百廿文脉 	 一脉相承的书香与智慧 在数字浪潮里 正谱写新的篇章 智启未来 南大先行！ 以创新之力 赋能AI教育 以开放之姿 拥抱无限可能 	 在南大 让我们写下通往未来的奋进诗行 那些正在加载中的字节 是传承，是创新，是期待 正静静等待着我们 去阅读，去感受，去书写📖 	 策划：新闻中心 统筹：严思璇 文字：吴若轩 图片：由AI辅助生成 图片版权归属：南京大学党委宣传部（新闻中心）,15,1,5,0,2025-04-23 19:52:30,艺术文化类
68075c2d000000001c03788a,ABuz7rk51ARxA9YcXnpIu4GCPMbtOJBuUrjYYYDffX0cw=,video,🌍探秘地球宝藏！南大这场展览绝了！🌍,小🍠们！第56个世界地球日之际 发现一个超酷的地学科普展✨ 就在南京大学鼓楼校区！ ⏰展期持续到5月20日，免费开放冲鸭！ 🌟【五大展区亮点抢先看】 「仰望星空」：宇宙大爆炸模型+稀有陨石 仿佛伸手就能触碰星际奥秘🌌 「矿石纪元」：从石器时代到信息时代 看人类如何与矿物共谱万年文明史诗🔨 「矿物晶体特展」：必看！ 黄铁矿立方晶系像几何圣殿💎 紫水晶洞折射出地心虹霓✨ 💡互动体验超有趣 ✔️鉴别天然宝石vs人工仿制品 ✔️沉浸式数字大屏解锁地球46亿年演化 ✔️还有学术研讨+产业联动分享会 	 🌿「可持续发展」主题超有意义 展览呼吁大家重新审视人与矿产资源的关系 原来每一块矿石都是地球的馈赠呀～ 📅时间：4月20日-5月20日 📍地点：南京大学鼓楼校区田家炳楼新生活动中心 	 ✨特别提醒：5月15-19日还有南京矿博会主会场 就在南京国际展览中心！ 看完南大分会场直接冲主会场，解锁更多自然瑰宝～ 一起来感受科学与艺术碰撞的魅力吧！ 	 视频制作：张庭宇 编辑：钱蔚然 ﻿#南京大学[话题]#﻿ ﻿#小红书高校young计划[话题]#﻿ ﻿#南大图鉴[话题]#﻿ ﻿#知识科普[话题]#﻿ ﻿@薯队长﻿ ﻿@校园薯﻿,49,4,12,0,2025-04-22 17:06:53,美景照片类
6807586f000000001c01f008,ABuz7rk51ARxA9YcXnpIu4GHT8g12C6jegBtyslRfRdAI=,normal,🎓留学必看！2025平安留学培训会来啦——,留学季在即，南大小伙伴看这里❗ 2025超实用的留学护航计划来啦～✨ 4月29日（周二）上午9点，杜厦图书馆报告厅 专家天团在线支招，助你轻松搞定留学全关卡！ 	 ✅四大核心干货 🔹海外安全急救包：突发危机自救指南，关键时刻能保命！ 🔹留学政策大礼包：福利政策大解读！让个人发展和国家命运强相关～ 🔹心理&社交通关秘籍：提前修炼“大心脏”，助你丝滑跨文化社交～ 🔹法律避雷针：学术诚信、签证红线…这些坑千万别踩！ 	 📍报名通道 👉关注「南大全球交流」微信公众号，领取报名关键信息！ 	 🎒留学路漫漫，领保伴你行！ 南大准留学生们，评论区举手集合🙋～ 	 编辑：姜雨欣 	 ﻿#南京大学[话题]#﻿ ﻿#小红书高校young计划[话题]#﻿ ﻿#南大图鉴[话题]#﻿ ﻿@校园薯﻿ ﻿@薯队长﻿,16,0,3,2,2025-04-22 16:50:55,招生类
